"Name","Directory","SizeMB","CreationTime","LastWriteTime","LastAccessTime","Attributes"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\urllib3-2.4.0-pyhd8ed1ab_0\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\vc14_runtime-14.42.34438-hfd919c2_26\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\simdjson-3.12.3-hc790b64_0\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\tk-8.6.13-h5226925_1\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\setuptools-80.1.0-pyhff2d567_0\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"repodata_record.json","C:\Users\User\LocalAISetup\text-generation-webui\installer_files\conda\pkgs\tqdm-4.67.1-pyhd8ed1ab_1\info","0.00","2025-05-10 4:23:12 PM","2025-05-10 4:23:12 PM","2025-08-27 7:24:23 PM","Archive"
"container.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\AC\INetHistory\BackgroundTransferApi","0.00","2025-08-24 6:07:13 PM","2025-08-24 6:07:13 PM","2025-08-24 6:07:13 PM","Hidden, System, Archive, NotContentIndexed"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338388","0.00","2025-08-24 6:07:14 PM","2025-10-03 3:00:59 AM","2025-10-03 3:00:59 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338388","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\338387","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353694","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353698","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353698","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\353694","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000045","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000045","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000161","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000161","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000163","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000163","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000165","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000165","0.00","2025-08-24 6:07:14 PM","2025-10-03 2:58:00 AM","2025-10-03 2:58:00 AM","Archive"
"container.dat","C:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\INetCookies\ESE","0.00","2025-08-24 6:07:17 PM","2025-08-24 6:07:17 PM","2025-08-24 6:07:17 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\INetCache","0.00","2025-08-24 6:07:17 PM","2025-08-24 6:07:17 PM","2025-08-24 6:07:17 PM","Hidden, System, Archive, NotContentIndexed"
"PlaceholderTileLogoFolder",,"0.00","2025-08-24 6:07:50 PM","2025-09-27 8:33:55 AM","2025-10-03 5:44:44 AM","Directory"
"imprbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000105","0.00","2025-08-24 6:07:52 PM","2025-10-02 9:00:55 PM","2025-10-02 9:00:55 PM","Archive"
"eventbeacons.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\LocalState\ContentManagementSDK\Creatives\88000105","0.00","2025-08-24 6:07:52 PM","2025-10-02 9:00:55 PM","2025-10-02 9:00:55 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default","0.00","2025-08-24 6:08:13 PM","2025-10-02 8:58:25 PM","2025-10-02 8:58:25 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default","0.00","2025-08-24 6:08:13 PM","2025-09-28 10:20:53 PM","2025-09-28 10:20:53 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata","0.00","2025-08-24 6:08:13 PM","2025-10-02 8:58:25 PM","2025-10-02 8:58:25 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata","0.00","2025-08-24 6:08:13 PM","2025-09-28 10:20:53 PM","2025-09-28 10:20:53 PM","Archive"
"000003.log","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db\metadata","0.00","2025-08-24 6:08:13 PM","2025-10-02 8:58:25 PM","2025-10-02 8:58:25 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db","0.00","2025-08-24 6:08:13 PM","2025-09-28 10:20:53 PM","2025-09-28 10:20:53 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\shared_proto_db","0.00","2025-08-24 6:08:13 PM","2025-10-02 8:58:25 PM","2025-10-02 8:58:25 PM","Archive"
"heavy_ad_intervention_opt_out.db","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default","0.02","2025-08-24 6:08:18 PM","2025-09-26 10:10:05 AM","2025-09-28 9:26:51 PM","Archive"
"heavy_ad_intervention_opt_out.db-journal","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default","0.00","2025-08-24 6:08:18 PM","2025-09-26 10:10:05 AM","2025-09-26 10:10:05 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgePushStorageWithConnectTokenAndKey","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:20:53 PM","2025-09-28 10:20:53 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgePushStorageWithConnectTokenAndKey","0.00","2025-08-24 6:08:18 PM","2025-10-02 8:58:25 PM","2025-10-02 8:58:25 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\data_reduction_proxy_leveldb","0.00","2025-08-24 6:08:18 PM","2025-08-25 11:29:05 AM","2025-08-25 8:56:21 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\data_reduction_proxy_leveldb","0.00","2025-08-24 6:08:18 PM","2025-08-24 6:24:50 PM","2025-08-25 8:56:21 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\optimization_guide_hint_cache_store","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:20:55 PM","2025-09-28 10:20:55 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\optimization_guide_hint_cache_store","0.00","2025-08-24 6:08:18 PM","2025-10-02 8:58:30 PM","2025-10-02 8:58:30 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\optimization_guide_model_and_features_store","0.00","2025-08-24 6:08:18 PM","2025-08-24 6:24:51 PM","2025-08-24 6:24:51 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\optimization_guide_model_and_features_store","0.00","2025-08-24 6:08:18 PM","2025-08-25 11:29:05 AM","2025-08-25 11:29:05 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\AutofillStrikeDatabase","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:20:55 PM","2025-09-28 10:20:55 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\AutofillStrikeDatabase","0.00","2025-08-24 6:08:18 PM","2025-10-02 8:58:30 PM","2025-10-02 8:58:30 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\BudgetDatabase","0.00","2025-08-24 6:08:18 PM","2025-10-02 8:58:30 PM","2025-10-02 8:58:30 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\BudgetDatabase","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:20:55 PM","2025-09-28 10:20:55 PM","Archive"
"Feature Engagement Tracker",,"0.00","2025-08-24 6:08:18 PM","2025-08-24 6:08:18 PM","2025-10-03 5:44:39 AM","Directory"
"LOCK","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-08-24 6:08:18 PM","2025-08-24 6:08:18 PM","2025-08-24 6:08:18 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-08-24 6:08:18 PM","2025-10-02 9:13:01 PM","2025-10-02 9:13:01 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\EventDB","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:21:20 PM","2025-09-28 10:21:20 PM","Archive"
"LOCK","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-08-24 6:08:18 PM","2025-08-24 6:08:18 PM","2025-08-24 6:08:18 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:21:20 PM","2025-09-28 10:21:20 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Feature Engagement Tracker\AvailabilityDB","0.00","2025-08-24 6:08:18 PM","2025-10-02 9:13:01 PM","2025-10-02 9:13:01 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Download Service\EntryDB","0.00","2025-08-24 6:08:18 PM","2025-10-02 8:58:30 PM","2025-10-02 8:58:30 PM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\Download Service\EntryDB","0.00","2025-08-24 6:08:18 PM","2025-09-28 10:20:55 PM","2025-09-28 10:20:55 PM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:08:19 PM","2019-12-07 4:08:41 AM","2025-09-06 9:03:56 AM","Archive"
"LOG.old","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgePushStorageWithWinRt","0.00","2025-08-24 6:08:20 PM","2025-10-02 8:58:30 PM","2025-10-02 8:58:30 PM","Archive"
"LOG","C:\Users\User\AppData\Local\Microsoft\Edge\User Data\Default\EdgePushStorageWithWinRt","0.00","2025-08-24 6:08:20 PM","2025-10-02 9:03:30 PM","2025-10-02 9:03:30 PM","Archive"
"container.dat","C:\Users\User\AppData\Local\Packages\microsoft.windows.authhost.a_8wekyb3d8bbwe\AC\INetCache","0.00","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Packages\microsoft.windows.authhost.a_8wekyb3d8bbwe\AC\INetCookies","0.00","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Packages\microsoft.windows.authhost.a_8wekyb3d8bbwe\AC\INetHistory","0.00","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","2025-08-24 6:09:22 PM","Hidden, System, Archive, NotContentIndexed"
"Windows.PrintDialog_cw5n1h2txyewy",,"0.00","2025-08-24 6:09:29 PM","2025-08-24 6:09:29 PM","2025-10-03 5:44:43 AM","Directory"
"settings.dat","C:\Users\User\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:29 PM","2019-12-07 4:08:41 AM","2025-08-25 8:56:41 PM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:29 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:35 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:30 PM","2019-12-07 4:08:41 AM","2025-09-28 10:58:59 PM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.XboxGameCallableUI_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:31 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:37 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.SecureAssessmentBrowser_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:31 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:39 AM","Archive"
"Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy",,"0.00","2025-08-24 6:09:32 PM","2025-08-24 6:09:32 PM","2025-10-03 5:44:43 AM","Directory"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.XGpuEjectDialog_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:32 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:38 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.SecHealthUI_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:32 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:41 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:33 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:42 AM","Archive"
"Microsoft.Windows.PinningConfirmationDialog_cw5n1h2txyewy",,"0.00","2025-08-24 6:09:33 PM","2025-08-24 6:09:33 PM","2025-10-03 5:44:43 AM","Directory"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.PeopleExperienceHost_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:34 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:43 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.ParentalControls_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:34 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:44 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.NarratorQuickStart_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:35 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:45 AM","Archive"
"Microsoft.Windows.CapturePicker_cw5n1h2txyewy",,"0.00","2025-08-24 6:09:35 PM","2025-08-24 6:09:35 PM","2025-10-03 5:44:43 AM","Directory"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.CapturePicker_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:35 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:46 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.CallingShellApp_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:36 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:48 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.AsyncTextService_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:36 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:00 AM","Archive"
"Microsoft.CredDialogHost_cw5n1h2txyewy",,"0.00","2025-08-24 6:09:37 PM","2025-08-24 6:09:37 PM","2025-10-03 5:44:42 AM","Directory"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.CredDialogHost_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:37 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:58 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.ECApp_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:37 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:57 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\1527c705-839a-4832-9118-54d4Bd6a0c89_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:37 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:07 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\c5e2524a-ea46-4f67-841f-6a9465d9d515_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:38 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:05 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\E2A4F912-2574-4A75-9BB0-0D023378592B_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:38 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:03 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\F46D4000-FD22-4DB4-AC8E-4E1DDDE828FE_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:39 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:02 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.AccountsControl_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:40 PM","2019-12-07 4:08:41 AM","2025-09-28 3:05:01 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.MicrosoftEdgeDevToolsClient_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:40 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:55 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Win32WebViewHost_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:41 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:53 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.Apprep.ChxApp_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:42 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:51 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Windows.AssignedAccessLockApp_cw5n1h2txyewy\Settings","0.01","2025-08-24 6:09:43 PM","2019-12-07 4:08:41 AM","2025-09-28 3:04:49 AM","Archive"
"edbtmp.log","C:\Users\User\AppData\Local\Microsoft\Internet Explorer\CacheStorage","0.50","2025-08-24 6:09:46 PM","2025-09-13 7:00:04 AM","2025-09-13 7:00:04 AM","Archive"
"edb.log","C:\Users\User\AppData\Local\Microsoft\Internet Explorer\CacheStorage","0.50","2025-08-24 6:09:46 PM","2025-10-02 9:05:57 PM","2025-10-02 9:05:57 PM","Archive"
"edb00001.log","C:\Users\User\AppData\Local\Microsoft\Internet Explorer\CacheStorage","0.50","2025-08-24 6:09:46 PM","2025-09-13 7:00:04 AM","2025-09-13 7:00:04 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings","0.03","2025-08-24 6:09:49 PM","2025-10-02 11:26:45 PM","2025-10-02 11:26:45 PM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:50 PM","2019-12-07 4:08:41 AM","2025-08-27 9:35:07 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings","0.02","2025-08-24 6:09:51 PM","2025-09-11 11:11:33 AM","2025-09-24 10:51:26 PM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.XboxGameOverlay_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:09:53 PM","2019-12-07 4:08:41 AM","2025-08-27 9:35:21 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.WebpImageExtension_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:10:02 PM","2019-12-07 4:08:41 AM","2025-08-27 7:09:25 AM","Archive"
"settings.dat","C:\Users\User\AppData\Local\Packages\Microsoft.Wallet_8wekyb3d8bbwe\Settings","0.01","2025-08-24 6:10:04 PM","2019-12-07 4:08:41 AM","2025-08-25 8:56:36 PM","Archive"
